n_intervals,mean_rr_ms,mean_hr_bpm,rmssd_ms,sdnn_ms,pnn50_pct,min_rr_ms,max_rr_ms,window_start,window_end
60,839.25,71.49240393208221,34.12489523172593,61.73964608179322,13.559322033898304,708.0,927.0,2026-04-01 03:27:44+00:00,2026-04-01 03:28:44+00:00
60,824.8,72.74490785645006,35.71260044449962,69.80597808405227,13.559322033898304,708.0,927.0,2026-04-01 03:27:54+00:00,2026-04-01 03:28:54+00:00
60,819.7333333333333,73.19453480806766,34.84785332493139,70.4087019531994,10.16949152542373,708.0,927.0,2026-04-01 03:28:04+00:00,2026-04-01 03:29:04+00:00
60,804.8833333333333,74.54496510881495,36.32550581728155,63.980158912457206,10.16949152542373,708.0,899.0,2026-04-01 03:28:14+00:00,2026-04-01 03:29:14+00:00
60,793.7666666666667,75.58896401125436,39.06578545505439,56.002532226848544,13.559322033898304,708.0,899.0,2026-04-01 03:28:24+00:00,2026-04-01 03:29:24+00:00
60,805.5666666666667,74.481731286465,36.627534331243766,68.16066927604359,15.254237288135593,708.0,993.0,2026-04-01 03:28:34+00:00,2026-04-01 03:29:34+00:00
60,834.3166666666667,71.91514013464112,33.384001039775455,69.93592507302101,11.864406779661017,709.0,993.0,2026-04-01 03:28:44+00:00,2026-04-01 03:29:44+00:00
60,863.7333333333333,69.46588453226305,30.7609702079696,69.10318167432037,11.864406779661017,710.0,993.0,2026-04-01 03:28:54+00:00,2026-04-01 03:29:54+00:00
60,883.6833333333333,67.89762546915374,27.371579965915533,63.26712045820836,10.16949152542373,710.0,993.0,2026-04-01 03:29:04+00:00,2026-04-01 03:30:04+00:00
60,902.25,66.50041562759768,24.312234487243494,49.56988731895161,8.47457627118644,721.0,993.0,2026-04-01 03:29:14+00:00,2026-04-01 03:30:14+00:00
60,917.35,65.40578841227449,20.739710538489657,29.22259689848809,5.084745762711865,842.0,993.0,2026-04-01 03:29:24+00:00,2026-04-01 03:30:24+00:00
60,918.1166666666667,65.35117178281627,14.40809565275658,20.994019864154104,1.694915254237288,869.0,986.0,2026-04-01 03:29:34+00:00,2026-04-01 03:30:34+00:00
